account,risk_level,max_score,mean_score,total_transactions,suspicious_transactions,total_amount
M515273883,low_risk,0.44802261115675357,0.44802261115675357,1,0,6131.21
M550572371,low_risk,0.44802261115675357,0.44802261115675357,1,0,5746.44
M814111376,low_risk,0.44802261115675357,0.44802261115675357,1,0,5947.8
C1478334108,low_risk,0.44795472094558636,0.44795472094558636,1,0,4074.17
M36550900,low_risk,0.44795472094558636,0.44795472094558636,1,0,4074.17
C1129433283,low_risk,0.4478832190244343,0.4478832190244343,1,0,2803.83
C1919125229,low_risk,0.4478832190244343,0.4478832190244343,1,0,2821.51
C456785282,low_risk,0.4478832190244343,0.4478832190244343,1,0,2918.83
C594916129,low_risk,0.4478832190244343,0.4478832190244343,1,0,2873.37
C628064884,low_risk,0.4478832190244343,0.4478832190244343,1,0,2946.38
C800497654,low_risk,0.4478832190244343,0.4478832190244343,1,0,2891.7
M1043317832,low_risk,0.4478832190244343,0.4478832190244343,1,0,2918.83
M109069556,low_risk,0.4478832190244343,0.4478832190244343,1,0,2946.38
M1537912396,low_risk,0.4478832190244343,0.4478832190244343,1,0,2873.37
M1688150025,low_risk,0.4478832190244343,0.4478832190244343,1,0,2821.51
M215632153,low_risk,0.4478832190244343,0.4478832190244343,1,0,2891.7
M864138492,low_risk,0.4478832190244343,0.4478832190244343,1,0,2803.83
C247644034,low_risk,0.4478683820862132,0.4478683820862132,1,0,4828.43
M214313531,low_risk,0.4478683820862132,0.4478683820862132,1,0,4828.43
C1835841364,low_risk,0.44784766449727814,0.44784766449727814,1,0,2501.21
C22668134,low_risk,0.44784766449727814,0.44784766449727814,1,0,2515.46
C930317866,low_risk,0.44784766449727814,0.44784766449727814,1,0,2407.47
M1474072872,low_risk,0.44784766449727814,0.44784766449727814,1,0,2515.46
M1803361784,low_risk,0.44784766449727814,0.44784766449727814,1,0,2501.21
M611502040,low_risk,0.44784766449727814,0.44784766449727814,1,0,2407.47
C2075372030,low_risk,0.44780780384462104,0.44780780384462104,1,0,8354.27
M2092885124,low_risk,0.44780780384462104,0.44780780384462104,1,0,8354.27
C1887466020,low_risk,0.4477796435661774,0.4477796435661774,1,0,5805.93
M2123846943,low_risk,0.4477796435661774,0.4477796435661774,1,0,5805.93
C235151116,low_risk,0.44767220013398973,0.44767220013398973,1,0,9114.34
C286658790,low_risk,0.44767220013398973,0.44767220013398973,1,0,9160.94
M1255445356,low_risk,0.44767220013398973,0.44767220013398973,1,0,9160.94
M1779914089,low_risk,0.44767220013398973,0.44767220013398973,1,0,9114.34
C2041996211,low_risk,0.4476682030132221,0.4476682030132221,1,0,2357.63
M461448225,low_risk,0.4476682030132221,0.4476682030132221,1,0,2357.63
C1147394515,low_risk,0.4475897229607803,0.4475897229607803,1,0,5610.36
M70978270,low_risk,0.4475897229607803,0.4475897229607803,1,0,5610.36
C1043358826,low_risk,0.44757960305719346,0.44757960305719346,1,0,6061.13
M1558079303,low_risk,0.44757960305719346,0.44757960305719346,1,0,6061.13
C380616082,low_risk,0.4475783098270957,0.4475783098270957,1,0,6623.21
M744316958,low_risk,0.4475783098270957,0.4475783098270957,1,0,6623.21
C1651754404,low_risk,0.4475526258946876,0.4475526258946876,1,0,3418.07
M1564892747,low_risk,0.4475526258946876,0.4475526258946876,1,0,3418.07
C1137078855,low_risk,0.4475178445256787,0.4475178445256787,1,0,9247.18
C707506411,low_risk,0.4475178445256787,0.4475178445256787,1,0,9198.49
M1009326765,low_risk,0.4475178445256787,0.4475178445256787,1,0,9198.49
M1027200,low_risk,0.4475178445256787,0.4475178445256787,1,0,9247.18
C1161148117,low_risk,0.4474604055068271,0.4474604055068271,1,0,6440.78
C36627152,low_risk,0.4474604055068271,0.4474604055068271,1,0,6450.56
M2080125222,low_risk,0.4474604055068271,0.4474604055068271,1,0,6450.56
M516875052,low_risk,0.4474604055068271,0.4474604055068271,1,0,6440.78
C1548271808,low_risk,0.4474188209197678,0.4474188209197678,1,0,1679.68
M17600354,low_risk,0.4474188209197678,0.4474188209197678,1,0,1679.68
C1415545023,low_risk,0.44737186585548644,0.44737186585548644,1,0,6899.83
M1727424614,low_risk,0.44737186585548644,0.44737186585548644,1,0,6899.83
C1366499339,low_risk,0.4473021422283817,0.4473021422283817,1,0,10543.05
M633727380,low_risk,0.4473021422283817,0.4473021422283817,1,0,10543.05
C1657125852,low_risk,0.44729833039226014,0.44729833039226014,1,0,7287.73
C1869177530,low_risk,0.44729833039226014,0.44729833039226014,1,0,7299.46
M1164289802,low_risk,0.44729833039226014,0.44729833039226014,1,0,7299.46
M2078239671,low_risk,0.44729833039226014,0.44729833039226014,1,0,7287.73
C1999135802,low_risk,0.44729132738193056,0.44729132738193056,1,0,3485.64
M52487168,low_risk,0.44729132738193056,0.44729132738193056,1,0,3485.64
C718512571,low_risk,0.4472453275946396,0.4472453275946396,1,0,2073.2
M1807911555,low_risk,0.4472453275946396,0.4472453275946396,1,0,2073.2
C1235635586,low_risk,0.4471851339571778,0.4471851339571778,1,0,1889.41
M876962272,low_risk,0.4471851339571778,0.4471851339571778,1,0,1889.41
C904208473,low_risk,0.4471793364624258,0.4471793364624258,1,0,1534.54
M103118806,low_risk,0.4471793364624258,0.4471793364624258,1,0,1534.54
C45643137,low_risk,0.4471547900133712,0.4471547900133712,1,0,3735.16
M1715686600,low_risk,0.4471547900133712,0.4471547900133712,1,0,3735.16
C648630181,low_risk,0.4471012926615208,0.4471012926615208,1,0,4416.74
M1179272258,low_risk,0.4471012926615208,0.4471012926615208,1,0,4416.74
C2030785009,low_risk,0.4470551798676421,0.4470551798676421,1,0,344090.58
C798678484,low_risk,0.4470551798676421,0.4470551798676421,1,0,344090.58
C423711439,low_risk,0.4469871119965205,0.4469871119965205,1,0,8403.66
M1238994373,low_risk,0.4469871119965205,0.4469871119965205,1,0,8403.66
C2080643905,low_risk,0.4469374683787376,0.4469374683787376,1,0,8227.3
M2137642385,low_risk,0.4469374683787376,0.4469374683787376,1,0,8227.3
C758465579,low_risk,0.4469314446482697,0.4469314446482697,1,0,5675.84
M670689666,low_risk,0.4469314446482697,0.4469314446482697,1,0,5675.84
C1389432760,low_risk,0.44690648756528617,0.44690648756528617,1,0,6396.49
C1917784974,low_risk,0.44690648756528617,0.44690648756528617,1,0,6443.58
M1103132232,low_risk,0.44690648756528617,0.44690648756528617,1,0,6396.49
M938405008,low_risk,0.44690648756528617,0.44690648756528617,1,0,6443.58
C1390301622,low_risk,0.44678620245797346,0.44678620245797346,1,0,5812.36
C1455177644,low_risk,0.44678620245797346,0.44678620245797346,1,0,5983.88
M14633842,low_risk,0.44678620245797346,0.44678620245797346,1,0,5983.88
M415565467,low_risk,0.44678620245797346,0.44678620245797346,1,0,5812.36
C1528769018,low_risk,0.44657156312162616,0.44657156312162616,1,0,2610.01
M183155105,low_risk,0.44657156312162616,0.44657156312162616,1,0,2610.01
C1982828534,low_risk,0.4464958391622825,0.41380732665192355,2,0,554618.8999999999
C997001305,low_risk,0.4464958391622825,0.4464958391622825,1,0,352961.29
C1692073709,low_risk,0.4464681891547142,0.4464681891547142,1,0,1209.64
M948675904,low_risk,0.4464681891547142,0.4464681891547142,1,0,1209.64
C104716441,low_risk,0.4463601084366068,0.4463601084366068,1,0,2252.44
M1506951181,low_risk,0.4463601084366068,0.4463601084366068,1,0,2252.44
C1354952534,low_risk,0.44633436482147626,0.44633436482147626,1,0,328632.66
C973131211,low_risk,0.44633436482147626,0.44633436482147626,1,0,328632.66
C1413886135,low_risk,0.4462000626498879,0.4462000626498879,1,0,8148.08
M1693997031,low_risk,0.4462000626498879,0.4462000626498879,1,0,8148.08
C2027701910,low_risk,0.4461855253343412,0.4461855253343412,1,0,6360.79
M1345293143,low_risk,0.4461855253343412,0.4461855253343412,1,0,6360.79
C1250644519,low_risk,0.44616560942504047,0.44616560942504047,1,0,6730.59
M1425405511,low_risk,0.44616560942504047,0.44616560942504047,1,0,6730.59
C1978504976,low_risk,0.4461327738807753,0.4461327738807753,1,0,5432.09
M1338368149,low_risk,0.4461327738807753,0.4461327738807753,1,0,5432.09
C1052127672,low_risk,0.44612376687800326,0.44612376687800326,1,0,8949.54
M2037202079,low_risk,0.44612376687800326,0.44612376687800326,1,0,8949.54
C1151512955,low_risk,0.44602366279856404,0.44602366279856404,1,0,4163.82
M2052489518,low_risk,0.44602366279856404,0.44602366279856404,1,0,4163.82
C1149388444,low_risk,0.4460134721599461,0.4460134721599461,1,0,2550.35
M922992444,low_risk,0.4460134721599461,0.4460134721599461,1,0,2550.35
C1265012928,low_risk,0.44596211434189736,0.44596211434189736,1,0,4024.36
M1176932104,low_risk,0.44596211434189736,0.44596211434189736,1,0,4024.36
C1430207342,low_risk,0.4456696605762568,0.4456696605762568,1,0,7731.23
C355649049,low_risk,0.4456696605762568,0.4456696605762568,1,0,7627.89
M1174687658,low_risk,0.4456696605762568,0.4456696605762568,1,0,7627.89
M80191608,low_risk,0.4456696605762568,0.4456696605762568,1,0,7731.23
C2044337856,low_risk,0.44564173549336655,0.44564173549336655,1,0,3943.17
M435914790,low_risk,0.44564173549336655,0.44564173549336655,1,0,3943.17
C1418622705,low_risk,0.44559872335303874,0.44559872335303874,1,0,6776.93
M1521204009,low_risk,0.44559872335303874,0.44559872335303874,1,0,6776.93
C1408533352,low_risk,0.44522745221283033,0.44522745221283033,1,0,4573.12
M617928649,low_risk,0.44522745221283033,0.44522745221283033,1,0,4573.12
C1040397978,low_risk,0.4451708507546446,0.4451708507546446,1,0,48300.73
C653745564,low_risk,0.4451708507546446,0.4451708507546446,1,0,48300.73
C2081269248,low_risk,0.4450736459585618,0.4450736459585618,1,0,3876.42
M13918250,low_risk,0.4450736459585618,0.4450736459585618,1,0,3876.42
C802255644,low_risk,0.44505274920983906,0.44505274920983906,1,0,2736.35
M1525114112,low_risk,0.44505274920983906,0.44505274920983906,1,0,2736.35
C1112075608,low_risk,0.44503281677166184,0.44503281677166184,1,0,7652.07
M1898751355,low_risk,0.44503281677166184,0.44503281677166184,1,0,7652.07
C209360767,low_risk,0.4449663812586208,0.4449663812586208,1,0,7269.74
M1439361845,low_risk,0.4449663812586208,0.4449663812586208,1,0,7269.74
C211649273,low_risk,0.4448968671876064,0.4448968671876064,1,0,3488.78
M1862347028,low_risk,0.4448968671876064,0.4448968671876064,1,0,3488.78
C422409467,low_risk,0.4447180664251068,0.4447180664251068,1,0,3101.33
M1273958371,low_risk,0.4447180664251068,0.4447180664251068,1,0,3101.33
C1052170153,low_risk,0.4444103305116106,0.4444103305116106,1,0,372303.15
C1469015613,low_risk,0.4444103305116106,0.4444103305116106,1,0,372303.15
C1748097277,low_risk,0.4441616720302875,0.4441616720302875,1,0,7017.21
M668760567,low_risk,0.4441616720302875,0.4441616720302875,1,0,7017.21
C1771687225,low_risk,0.44414204646928984,0.44414204646928984,1,0,7003.44
M347791431,low_risk,0.44414204646928984,0.44414204646928984,1,0,7003.44
C948424584,low_risk,0.4441012037837488,0.4441012037837488,1,0,5607.36
M1447685190,low_risk,0.4441012037837488,0.4441012037837488,1,0,5607.36
C215759534,low_risk,0.44387691852157174,0.44387691852157174,1,0,8716.47
M2129844134,low_risk,0.44387691852157174,0.44387691852157174,1,0,8716.47
C419280591,low_risk,0.4438648472549648,0.4438648472549648,1,0,6086.87
M13643661,low_risk,0.4438648472549648,0.4438648472549648,1,0,6086.87
C2093319848,low_risk,0.443686345756441,0.443686345756441,1,0,2756.3
M2109027570,low_risk,0.443686345756441,0.443686345756441,1,0,2756.3
C1428726828,low_risk,0.4433442616760258,0.4433442616760258,1,0,2743.55
M710220387,low_risk,0.4433442616760258,0.4433442616760258,1,0,2743.55
C817054343,low_risk,0.44328326210338054,0.44328326210338054,1,0,5886.25
M1418315639,low_risk,0.44328326210338054,0.44328326210338054,1,0,5886.25
C584501954,low_risk,0.4432254227312251,0.4432254227312251,1,0,7889.84
M818785904,low_risk,0.4432254227312251,0.4432254227312251,1,0,7889.84
C803768841,low_risk,0.44315607787875666,0.44315607787875666,1,0,4219.94
M420993295,low_risk,0.44315607787875666,0.44315607787875666,1,0,4219.94
C1236880933,low_risk,0.44297811665858644,0.44297811665858644,1,0,78966.11
C1014923261,low_risk,0.44281036817119046,0.44281036817119046,1,0,258938.55
C1638384551,low_risk,0.44281036817119046,0.44281036817119046,1,0,258938.55
C1340086275,low_risk,0.44241548780252793,0.44241548780252793,1,0,5785.77
M332498651,low_risk,0.44241548780252793,0.44241548780252793,1,0,5785.77
C1334618867,low_risk,0.44226968676827594,0.44226968676827594,1,0,3984.3
M45416784,low_risk,0.44226968676827594,0.44226968676827594,1,0,3984.3
C687501326,low_risk,0.440945371684067,0.440945371684067,1,0,7296.95
M1028811481,low_risk,0.440945371684067,0.440945371684067,1,0,7296.95
C1014141231,low_risk,0.4346242123603288,0.4346242123603288,1,0,161197.69
C571435580,low_risk,0.4346242123603288,0.4346242123603288,1,0,161197.69
C1668523859,low_risk,0.43242646257074535,0.43242646257074535,1,0,379856.57
C75629578,low_risk,0.43242646257074535,0.43242646257074535,1,0,379856.57
C1825348545,low_risk,0.43205435470687675,0.43205435470687675,1,0,144518.57
C1991252420,low_risk,0.43205435470687675,0.43205435470687675,1,0,144518.57
C225149737,low_risk,0.432008238701206,0.432008238701206,1,0,355810.19
C892686452,low_risk,0.432008238701206,0.432008238701206,1,0,355810.19
C1011044643,low_risk,0.4253896059134044,0.4253896059134044,1,0,12154.7
C245277367,low_risk,0.4201128920055483,0.4201128920055483,1,0,431246.31
C70895366,low_risk,0.4201128920055483,0.4201128920055483,1,0,431246.31
C235787922,low_risk,0.414413298310195,0.414413298310195,1,0,239745.92
C907892387,low_risk,0.414413298310195,0.414413298310195,1,0,239745.92
C1475395523,low_risk,0.4131619650927094,0.4131619650927094,1,0,193190.22
C840171556,low_risk,0.4131619650927094,0.4131619650927094,1,0,193190.22
C820587705,low_risk,0.4117784448512575,0.4117784448512575,1,0,132355.33
C228052690,low_risk,0.4080168743176209,0.4080168743176209,1,0,55289.69
C577245010,low_risk,0.40359160511080344,0.40359160511080344,1,0,139754.72
C1037475674,low_risk,0.40149601038432003,0.40149601038432003,1,0,2586.39
C1634800221,low_risk,0.4007341124052729,0.4007341124052729,1,0,11144.62
M1423639169,low_risk,0.4007341124052729,0.4007341124052729,1,0,11144.62
C986944742,low_risk,0.398790526162208,0.398790526162208,1,0,6027.22
C1358880476,low_risk,0.3954649818757021,0.3954649818757021,1,0,237489.11
C1401721023,low_risk,0.3866053455792028,0.3866053455792028,1,0,100812.25
C1530469330,low_risk,0.3866053455792028,0.3866053455792028,1,0,100812.25
C2002097394,low_risk,0.3844924777712993,0.3844924777712993,1,0,27008.84
C605550239,low_risk,0.384361811788695,0.384361811788695,1,0,16452.41
M2110519269,low_risk,0.384361811788695,0.384361811788695,1,0,16452.41
C1435256020,low_risk,0.38418725699031026,0.38418725699031026,1,0,276885.49
C849038219,low_risk,0.38418725699031026,0.38418725699031026,1,0,276885.49
C2083154356,low_risk,0.3835860134927808,0.3835860134927808,1,0,2356.99
C1892869131,low_risk,0.38298839193593087,0.38298839193593087,1,0,3039.84
C1429623854,low_risk,0.38295853845051053,0.38295853845051053,1,0,292149.08
C2070314073,low_risk,0.38295853845051053,0.38295853845051053,1,0,292149.08
C1712426553,low_risk,0.38111881414156457,0.38111881414156457,1,0,201657.61
C866529530,low_risk,0.3773905610450265,0.3773905610450265,1,0,42136.28
C2065886345,low_risk,0.37586232024764726,0.37586232024764726,1,0,42529.28
C163809536,low_risk,0.3757824175580907,0.3757824175580907,1,0,127457.81
C1964947881,low_risk,0.3757824175580907,0.3757824175580907,1,0,127457.81
C1612457878,low_risk,0.37558053747263204,0.37558053747263204,1,0,209079.69
C363475076,low_risk,0.37064616947962725,0.37064616947962725,1,0,289543.52
C792662185,low_risk,0.37064616947962725,0.37064616947962725,1,0,289543.52
C1300132917,low_risk,0.36788368518381487,0.36788368518381487,1,0,4273.56
M1243495105,low_risk,0.36788368518381487,0.36788368518381487,1,0,4273.56
C225982909,low_risk,0.3669154540880462,0.3669154540880462,1,0,40190.5
M556036405,low_risk,0.3669154540880462,0.3669154540880462,1,0,40190.5
C1541385794,low_risk,0.36541147225972076,0.36541147225972076,1,0,183013.09
C285297947,low_risk,0.36541147225972076,0.36541147225972076,1,0,183013.09
C1996954635,low_risk,0.3650045954996104,0.3650045954996104,1,0,195613.53
C911380925,low_risk,0.3650045954996104,0.3650045954996104,1,0,195613.53
C1965036946,low_risk,0.36484403691738937,0.36484403691738937,1,0,26112.94
C611572016,low_risk,0.36484403691738937,0.3308282474938106,2,0,30557.29
C1046702013,low_risk,0.36379171454021303,0.36379171454021303,1,0,240780.85
C1564931235,low_risk,0.36379171454021303,0.36379171454021303,1,0,240780.85
C1110698130,low_risk,0.36155222096247874,0.36155222096247874,1,0,4635.18
M125644421,low_risk,0.36155222096247874,0.36155222096247874,1,0,4635.18
C352434586,low_risk,0.3615399800013243,0.3615399800013243,1,0,105993.59
C577924039,low_risk,0.3615399800013243,0.3615399800013243,1,0,105993.59
C1641672672,low_risk,0.3608568229232049,0.3608568229232049,1,0,7257.7
C461160828,low_risk,0.3608568229232049,0.3425699438117501,2,0,8542.74
C1853422837,low_risk,0.3602285954019227,0.3602285954019227,1,0,26844.84
C1053632127,low_risk,0.35995256920816476,0.35995256920816476,1,0,1267.97
M1493158871,low_risk,0.35995256920816476,0.35995256920816476,1,0,1267.97
C2068100669,low_risk,0.3595476881181013,0.3595476881181013,1,0,56565.27
C280223635,low_risk,0.35828324849343146,0.35828324849343146,1,0,81222.77
C1016856028,low_risk,0.35658917234205384,0.35658917234205384,1,0,1795.67
M446445803,low_risk,0.35658917234205384,0.35658917234205384,1,0,1795.67
C535352603,low_risk,0.3565877455721357,0.3565877455721357,1,0,2380.21
M2015261478,low_risk,0.3565877455721357,0.3565877455721357,1,0,2380.21
C310792845,low_risk,0.3557033450824007,0.3557033450824007,1,0,3283.87
M1019348343,low_risk,0.3557033450824007,0.3557033450824007,1,0,3283.87
C1252540239,low_risk,0.35537327995527274,0.35537327995527274,1,0,3875.99
C596779307,low_risk,0.35458639200778974,0.35458639200778974,1,0,2637.07
C280531669,low_risk,0.3519612844111374,0.3519612844111374,1,0,4244.4
C323302928,low_risk,0.35082934808792704,0.35082934808792704,1,0,287495.44
C727239324,low_risk,0.35082934808792704,0.35082934808792704,1,0,287495.44
C201274566,low_risk,0.35066282540553717,0.35066282540553717,1,0,4565.14
C1991094835,low_risk,0.35037020304809563,0.35037020304809563,1,0,9755.38
C1506030949,low_risk,0.3499960594335073,0.3499960594335073,1,0,297977.27
C540629758,low_risk,0.3499960594335073,0.3499960594335073,1,0,297977.27
C2048630710,low_risk,0.349441916706582,0.349441916706582,1,0,171842.82
C294900736,low_risk,0.349441916706582,0.349441916706582,1,0,171842.82
C2006835220,low_risk,0.3493999465308073,0.3493999465308073,1,0,38829.9
C2006842965,low_risk,0.348624650614312,0.348624650614312,1,0,3758.16
M842422776,low_risk,0.348624650614312,0.348624650614312,1,0,3758.16
C1181708889,low_risk,0.3485700830485031,0.3474768797229597,2,0,327782.11
C1784709811,low_risk,0.3485700830485031,0.3485700830485031,1,0,164353.06
C2034975583,low_risk,0.3479656257934216,0.3479656257934216,1,0,79.26
M955443582,low_risk,0.3479656257934216,0.3479656257934216,1,0,79.26
C358143210,low_risk,0.3479167349206408,0.3479167349206408,1,0,167377.53
C653593128,low_risk,0.3479167349206408,0.3479167349206408,1,0,167377.53
C1342942731,low_risk,0.3475205867226274,0.3475205867226274,1,0,27066.17
M500426853,low_risk,0.3475205867226274,0.3475205867226274,1,0,27066.17
C1828844657,low_risk,0.3471382700653793,0.3471382700653793,1,0,163632.11
C208341157,low_risk,0.3471382700653793,0.3471382700653793,1,0,163632.11
C1961934778,low_risk,0.34638367639741635,0.34638367639741635,1,0,163429.05
C33574809,low_risk,0.3463248311833345,0.3463248311833345,1,0,40197.38
C88886023,low_risk,0.3463248311833345,0.3463248311833345,1,0,40197.38
C1298847355,low_risk,0.34511478682062696,0.34511478682062696,1,0,20744.15
M9018638,low_risk,0.34511478682062696,0.34511478682062696,1,0,20744.15
C1954751748,low_risk,0.3450477952463023,0.3450477952463023,1,0,120788.89
C2004600256,low_risk,0.3450477952463023,0.3450477952463023,1,0,120788.89
C192428201,low_risk,0.3426580336311937,0.3426580336311937,1,0,3455.85
C843959601,low_risk,0.34249536884708404,0.34249536884708404,1,0,2261.24
C1727643675,low_risk,0.3422282729700213,0.3422282729700213,1,0,76228.96
C2072865894,low_risk,0.3422282729700213,0.3422282729700213,1,0,76228.96
C1991274064,low_risk,0.3403308559246063,0.3403308559246063,1,0,88716.34
C41672573,low_risk,0.3403308559246063,0.3403308559246063,1,0,88716.34
C1551285237,low_risk,0.3396625246508969,0.3396625246508969,1,0,163435.59
C1129670968,low_risk,0.3395214598159159,0.3395214598159159,1,0,8727.74
C166694583,low_risk,0.3395214598159159,0.3395214598159159,1,0,8727.74
C990870941,low_risk,0.33940164058321487,0.33940164058321487,1,0,21897.3
M594195094,low_risk,0.33940164058321487,0.33940164058321487,1,0,21897.3
C1839206329,low_risk,0.338561692645087,0.338561692645087,1,0,996.0
C1186385521,low_risk,0.33852677549383847,0.33852677549383847,1,0,20131.55
C1848213289,low_risk,0.33852677549383847,0.33852677549383847,1,0,20273.15
M1696260901,low_risk,0.33852677549383847,0.33852677549383847,1,0,20273.15
M640511728,low_risk,0.33852677549383847,0.33852677549383847,1,0,20131.55
C1833011968,low_risk,0.3382554894105692,0.3382554894105692,1,0,76730.31
C800288141,low_risk,0.3382554894105692,0.3382554894105692,1,0,76730.31
C1098773229,low_risk,0.336584526430043,0.336584526430043,1,0,75912.15
C1725548614,low_risk,0.336584526430043,0.336584526430043,1,0,75912.15
C1967723073,low_risk,0.33456241278801896,0.33456241278801896,1,0,102519.32
C670244241,low_risk,0.33456241278801896,0.33456241278801896,1,0,102519.32
C1030937389,low_risk,0.3340315975298532,0.3340315975298532,1,0,17965.74
C1173056381,low_risk,0.3340315975298532,0.3340315975298532,1,0,17990.72
M1834116740,low_risk,0.3340315975298532,0.3340315975298532,1,0,17990.72
M363019648,low_risk,0.3340315975298532,0.3340315975298532,1,0,17965.74
C2145420209,low_risk,0.33369478537507063,0.33369478537507063,1,0,1009.43
C167693809,low_risk,0.3312266689804279,0.3312266689804279,1,0,5711.01
M998283025,low_risk,0.3312266689804279,0.3312266689804279,1,0,5711.01
C1269336757,low_risk,0.3307043463872728,0.3307043463872728,1,0,221750.78
C646945284,low_risk,0.3307043463872728,0.3307043463872728,1,0,221750.78
C2110596611,low_risk,0.33059846468927434,0.33059846468927434,1,0,16996.59
M1333588308,low_risk,0.33059846468927434,0.33059846468927434,1,0,16996.59
C1780399359,low_risk,0.32929467130153767,0.32929467130153767,1,0,8161.64
C2112142735,low_risk,0.32864103622779556,0.32864103622779556,1,0,43935.06
C2115162896,low_risk,0.32864103622779556,0.32864103622779556,1,0,43935.06
C24119573,low_risk,0.32817887374193455,0.32817887374193455,1,0,3870.28
C409596180,low_risk,0.32817887374193455,0.32817887374193455,1,0,3870.28
C553656357,low_risk,0.32781228293385806,0.32781228293385806,1,0,14919.14
M1350778722,low_risk,0.32781228293385806,0.32781228293385806,1,0,14919.14
C1361805131,low_risk,0.32731410106809067,0.32731410106809067,1,0,153939.93
C79467401,low_risk,0.32731410106809067,0.32731410106809067,1,0,153939.93
C1687627235,low_risk,0.32695720811690254,0.32695720811690254,1,0,1741.24
C1793249762,low_risk,0.32567989247492146,0.32567989247492146,1,0,106.07
M171651946,low_risk,0.32567989247492146,0.32567989247492146,1,0,106.07
C327191798,low_risk,0.3252947956141857,0.3252947956141857,1,0,14323.91
M298940152,low_risk,0.3252947956141857,0.3252947956141857,1,0,14323.91
C2117193231,low_risk,0.3250459890927393,0.3250459890927393,1,0,588.33
C1495407511,low_risk,0.32477860926442775,0.32477860926442775,1,0,5264.43
C778731861,low_risk,0.32477860926442775,0.32477860926442775,1,0,5264.43
C1517309205,low_risk,0.3245862481610969,0.3245862481610969,1,0,13912.97
C1924429255,low_risk,0.3245862481610969,0.3245862481610969,1,0,14045.43
C85145781,low_risk,0.3245862481610969,0.3245862481610969,1,0,13897.8
M1009671350,low_risk,0.3245862481610969,0.3245862481610969,1,0,14045.43
M1626165592,low_risk,0.3245862481610969,0.3245862481610969,1,0,13912.97
M253817088,low_risk,0.3245862481610969,0.3245862481610969,1,0,13897.8
C890160158,low_risk,0.3245685651701781,0.3245685651701781,1,0,4347.78
C1754831686,low_risk,0.3245408667769659,0.3245408667769659,1,0,12856.87
C1992901838,low_risk,0.3245408667769659,0.3245408667769659,1,0,13040.09
M108728999,low_risk,0.3245408667769659,0.3245408667769659,1,0,12856.87
M624593182,low_risk,0.3245408667769659,0.3245408667769659,1,0,13040.09
C299213659,low_risk,0.32452577658933296,0.32452577658933296,1,0,16927.76
M2081937361,low_risk,0.32452577658933296,0.32452577658933296,1,0,16927.76
C1730875146,low_risk,0.324306919893898,0.324306919893898,1,0,5531.96
M26319327,low_risk,0.324306919893898,0.324306919893898,1,0,5531.96
C435297131,low_risk,0.32428306470029533,0.32428306470029533,1,0,1285.04
C1902552823,low_risk,0.32422484388354184,0.32422484388354184,1,0,20684.2
M593081598,low_risk,0.32422484388354184,0.32422484388354184,1,0,20684.2
C160654164,low_risk,0.3241983417905433,0.3241983417905433,1,0,5956.99
M963372774,low_risk,0.3241983417905433,0.3241983417905433,1,0,5956.99
C1484727512,low_risk,0.3237557753915917,0.3237557753915917,1,0,3317.03
M1437401449,low_risk,0.3237557753915917,0.3237557753915917,1,0,3317.03
C1205152116,low_risk,0.32344855090342584,0.32344855090342584,1,0,12290.19
M1210987265,low_risk,0.32344855090342584,0.32344855090342584,1,0,12290.19
C340132591,low_risk,0.3232715144869188,0.3232715144869188,1,0,14469.72
M514586286,low_risk,0.3232715144869188,0.3232715144869188,1,0,14469.72
C269339862,low_risk,0.32315935597519796,0.32315935597519796,1,0,7792.56
M1737696383,low_risk,0.32315935597519796,0.32315935597519796,1,0,7792.56
C77080931,low_risk,0.32286207059911853,0.32286207059911853,1,0,17505.5
M1465410948,low_risk,0.32286207059911853,0.32286207059911853,1,0,17505.5
C110146304,low_risk,0.32276273507524916,0.32276273507524916,1,0,13515.37
M1993113223,low_risk,0.32276273507524916,0.32276273507524916,1,0,13515.37
C2107706203,low_risk,0.32270306372355706,0.32270306372355706,1,0,1703.38
C648039655,low_risk,0.32253546181476245,0.32253546181476245,1,0,8994.71
M2139762545,low_risk,0.32253546181476245,0.32253546181476245,1,0,8994.71
C1397813881,low_risk,0.32238097362453116,0.32238097362453116,1,0,152939.48
C1616972331,low_risk,0.32238097362453116,0.32238097362453116,1,0,152939.48
C1884766047,low_risk,0.32189866438547793,0.32189866438547793,1,0,11548.08
M1928877497,low_risk,0.32189866438547793,0.32189866438547793,1,0,11548.08
C785535226,low_risk,0.32188150463368287,0.32188150463368287,1,0,571.54
M309965122,low_risk,0.32188150463368287,0.32188150463368287,1,0,571.54
C1832283291,low_risk,0.3212648084638264,0.3212648084638264,1,0,8703.54
C635001030,low_risk,0.32117695784881306,0.32117695784881306,1,0,3180.02
C1936175805,low_risk,0.3210423266423448,0.3210423266423448,1,0,860.6
M994051277,low_risk,0.3210423266423448,0.3210423266423448,1,0,860.6
C1122369849,low_risk,0.3207553017824929,0.3207553017824929,1,0,10840.68
C625581304,low_risk,0.3207553017824929,0.3207553017824929,1,0,11216.62
M1551554679,low_risk,0.3207553017824929,0.3207553017824929,1,0,11216.62
M945402246,low_risk,0.3207553017824929,0.3207553017824929,1,0,10840.68
C291802476,low_risk,0.3203281493910423,0.3203281493910423,1,0,17275.86
M893293020,low_risk,0.3203281493910423,0.3203281493910423,1,0,17275.86
